Active Ingredient,Days Until Expiry,Storage Temperature (°C),Warning Labels Present,Dissolution Rate (%),Disintegration Time (minutes),Impurity Level (%),Assay Purity (%),Safe/Not Safe
9,-1.4798691745801524,-1.6378450726424159,1.0,-0.9018372186161117,0.6065056002103922,1.2555283884266502,0.8720103669122663,0
7,1.548087355899197,-0.7798543686125227,1.0,-0.6669018041402031,0.9850223989169042,-1.3158399839287849,-0.26708843021557793,1
1,0.44354975358597515,8.528873628836683e-16,1.0,0.5328235221769505,-1.5835091974485105,-1.1873553171195856,-1.5933000159277637,0
0,-1.1713603960030112,0.849272437329066,1.0,-0.48741030392410284,-1.1591993502984983,1.4119955557858561,-0.14168051634047715,0
0,-1.3160929094095712,-1.392525551065153,1.0,-0.472109631217611,1.0893757702049447,0.2156216187322439,-0.015737922400710667,1
3,-0.8590428670730657,-1.4786594615616355,0.0,1.5517082756890124,-0.5664721641902796,0.5112052733706489,1.0933816697721372,1
2,-0.7295453550777224,0.7927197297904666,1.0,0.5621783621518882,0.21331980076008666,0.3501966246344554,-1.5679382538070976,0
4,0.5159160102892552,-0.5737568387104784,0.0,-1.0403188342644356,0.5061445878936378,0.305059318268744,-0.5913185469006725,1
3,0.5235335109948637,-0.47572140568857446,0.0,-1.471434102288108,-0.8900206553283657,-1.6151625438524346,0.8565660132111939,0
2,1.0262885575650198,1.7516149048882257,1.0,1.5922028498212395,1.6444396477310776,-1.0876676911665333,-0.08655577310792101,1
4,-0.14680655109867788,-0.5918542935576926,1.0,-0.20962042554374963,-2.2097223386550313e-16,-0.9556276481004998,-0.8904937253320276,1
1,1.3805023403758117,-0.42869540240033555,0.0,-1.2533935432559786,0.7051290067431651,1.4252063041982823,0.07460500761071909,0
2,-0.002074037692117776,-1.323574122958772,0.0,-0.5416544424041878,1.8294791812110909,-1.2137823277800555,-0.39587418430724575,1
9,-0.2458340602715874,0.8863280737206107,0.0,-1.766018199776578,-2.2097223386550313e-16,0.40703551566413615,1.5907221292993468,0
2,-0.4438890786174065,-1.0817160665866665,0.0,-0.8239224828951656,-0.21763114335798456,1.8346640120457236,-1.573138397017048,0
6,0.8625122923944386,1.7459887345978151,1.0,0.0,0.6343751296979255,-1.1165317116952918,-0.8476636055323455,1
7,1.548087355899197,-0.7798543686125227,1.0,-0.6669018041402031,0.9850223989169042,-1.3158399839287849,-0.26708843021557793,1
1,-0.1582328021570905,0.19827460990305312,0.0,-0.063508295260882,0.21777462709047282,0.536622284060277,0.17532780231397405,1
2,-0.2991565652108464,-0.5127988411382649,1.0,0.35494866413913934,0.5665608780484517,1.4976851197183647,-0.9753552418797152,0
6,-1.0113928811852342,1.1724479638949035,1.0,-0.9244388877076283,-0.40947935191658213,1.8327217198774486,-0.6618576181269867,0
3,0.9120260469808934,-0.9737376782437701,0.0,-1.8224477234232181,0.07207073385553554,1.113448183290478,-0.9848619561051815,0
8,1.0186710568594113,-1.0062432325720165,0.0,-0.9583214502981874,-1.1243122904167702,-4.369104453562341e-16,0.7309439393316564,1
5,1.4833385999015254,-0.64316135134234,0.0,0.4934772994318863,-0.9513570764910895,1.0830919726720092,-0.5321946389173576,0
1,1.0072448058009986,-0.20313790150786704,0.0,-1.391132943235483,0.07957343735140812,-0.9822672899042434,-1.4962891535663212,0
7,-0.809529112486611,-0.30829116539799806,0.0,-1.5305469248677337,-1.7288971810679818,-1.5551967656307146,-1.297198820906453,0
1,1.212917324852426,0.7285763318511878,1.0,0.19206974229728835,-0.9181543344149192,0.45036589365724394,0.5412305908317845,1
6,-0.6800316004912677,1.2904315030889115,1.0,0.6391626546518226,0.9399819212575485,-0.8071807542220082,1.0322239116565388,1
6,-0.7638241082529604,0.25716316700455794,1.0,-0.10672050112537745,-0.37694060096297727,1.5654745862334603,1.540619128709795,0
0,0.8967910455696765,-0.8412267348233973,1.0,1.6943399202836693,1.149195965250178,-0.37690979713085415,0.3677898898711849,1
0,-0.2877303141524338,-0.35200708679168585,0.0,0.10384464349509968,0.451811346496432,-0.657028317415444,-0.6141791355593491,1
5,-0.002074037692117776,1.3786073062562147,0.0,0.5310758668031238,-0.8635906017950604,0.699283376729521,-1.4115378875072175,0
7,0.44354975358597515,-0.7378414328725191,1.0,0.7604926057848798,-1.6312880225651627,1.18814709284382,0.224671460991985,0
5,-1.7312466978652306,-1.2647890920536473,1.0,0.025282879017827203,1.7982489776177044,-0.023348055038856043,0.3130147033546005,1
7,-1.68554169363158,-0.3771056050174721,1.0,0.0,-0.19723303636168296,-1.5015765861267565,0.7938725388365117,1
5,0.4854460074668215,-1.5706513815570482,1.0,1.5758617018229188,0.2025905464183805,0.5561579057726823,0.7328523049958402,1
9,-0.040161541220159906,1.2110535478247737,0.0,-1.387840945957186,-0.24607717867402937,-1.1228759400458843,-0.04592170703723633,0
4,0.8929822952168723,-0.42264134277498544,0.0,-1.727177831951755,-0.358145555221883,0.9591537346743191,-0.2366699703928205,0
2,0.8548947916888302,1.2685927204099758,0.0,-0.18083530141532303,0.2746194264086889,-0.8684463608545228,1.3627966402928764,0
4,-1.3389454115263966,-0.3569937939141395,0.0,-1.5787701918531951,-0.757158001954604,1.6254765704071361,-1.933960759764628,0
1,0.3749922472354993,1.2977722760356447,1.0,0.3823591386776823,-0.2487493471683786,-1.021251766945363,-0.7549014525633495,1
0,-1.2132566498838575,-1.6384824470351345,1.0,0.079582845604009,-0.6099647543945312,0.35343680696608354,-0.15185400596809065,1
9,-0.009691538397726202,8.528873628836683e-16,0.0,-1.6663496508096183,0.7387357511893367,-0.8545134700847131,2.9138925070997446e-15,0
4,-0.31439156662206325,-0.4248211488223642,0.0,-0.0002991226300486941,0.4844871709719343,1.542978222025521,0.19431654370058657,0
2,-1.3541804129376134,0.0381366351475067,0.0,0.0,0.5342268324471642,-0.9187593956255237,1.3474292749774213,0
9,1.5442786055463926,0.0019943711187581305,1.0,0.21717865298435068,1.4652257977386192,-0.14079662738409873,0.0976133909584015,1
1,-1.5827054341058662,0.6828067460372409,1.0,-0.7092717962685605,-0.7275377689926374,0.026989443751513412,0.6749331610363787,1
3,-0.6000478430823792,-1.3658126674707927,0.0,0.483615936943616,0.25804663774478803,-0.5226415564520431,0.7172906036554756,1
3,-0.3296265680332801,1.5806644117323567,0.0,1.4165602675442703,0.8586924458858353,-0.8219157645180271,-0.8126859421026346,1
3,0.7253972796934869,0.5181134094863232,0.0,-0.49370782582638834,-0.7384591411374819,0.4603605494448053,1.4482169574594617,0
1,1.7309073728337991,1.292829488442452,1.0,1.4358861402469916,-0.45751414643463373,2.1997574698034037,-0.3916852017328784,0
2,-1.472251673874544,-1.5229039932102757,0.0,-1.3331540996982825,0.7384970572295353,0.37148621304243473,-0.09339651333714523,0
6,-0.7638241082529604,0.25716316700455794,1.0,-0.10672050112537745,-0.37694060096297727,1.5654745862334603,1.540619128709795,0
9,1.5252348537823717,1.5575476754332298,0.0,-1.3138431405844382,-1.1218170559957203,-4.369104453562341e-16,-1.1181020403861701,0
9,1.7537598749506245,-1.65197041750108,1.0,1.6703284886343381,0.6942409203642199,-1.0672580936265732,2.9138925070997446e-15,1
8,0.39403599899952035,-0.21554445961644192,0.0,1.2360941738458007,-1.3379520791310826,-1.0002884186789636,0.33378726905201495,1
1,-1.868361710566182,-0.4558604942493961,0.0,-0.439612669369709,0.858614066905347,1.5780757031964046,0.3982157552233076,0
6,0.6873097761654448,8.528873628836683e-16,1.0,0.8564778032402615,-1.5130091807087933,-0.7159747421159821,0.625207442809113,1
9,1.7347161231866033,-0.9719850981389753,0.0,1.5156566186913905,-1.6831079654401473,-0.6533384408167909,1.021354400002576,1
8,-1.2437266527062911,-1.5894689733267793,0.0,-1.30567511237688,0.07899416979209345,0.07249768750715928,0.12915612955677755,0
7,-0.22298155815476214,0.13777890189733924,1.0,-0.5185954749267042,1.3131562758448072,-0.5708058500710205,0.5470356706195608,1
3,-0.6952666019024846,0.23348350113770483,0.0,0.29148932607815825,0.576859238016838,1.5222801942822104,-0.7501998723028972,0
2,-1.5865141844586703,-1.6746845489826043,0.0,-1.6454691223150495,-1.037149772457608,-1.3842943983745073,0.5514820019725967,0
8,-0.9504528755403668,1.559039949047025,0.0,-0.09498818784757919,-1.194915743151046,0.3288524761205606,0.6549389936716414,1
8,0.851086041336026,0.021711391321681737,0.0,1.6830738377394825,-1.1510007889533855,-1.5716665245261345,0.4815530478156074,1
4,0.6339872712261858,-1.5290500562409814,0.0,0.3770915718214013,0.996244919683763,-0.5532668754946668,0.27602145401670636,1
4,1.3995460921398326,1.6069160197631018,1.0,0.0,0.48577400418120603,-0.5545521172795863,-0.7722906869780554,1
4,-1.8378917077437484,8.528873628836683e-16,0.0,0.9958348729541026,-2.2097223386550313e-16,-0.9401512448246248,-1.2761495859285696,0
3,-1.1104203903581438,-1.5069532771147107,1.0,-1.4391672112314355,-1.7453848915675347,-4.369104453562341e-16,1.99531480484972,0
1,-1.4036941675240682,0.4330664359675354,0.0,0.5038103934448575,1.3415656510593528,0.15017153916485645,-1.0250548527586125,0
5,1.3424148368477695,-1.2963372850579062,1.0,-1.6486569307873888,1.3231711484489712,1.8817378854941618,0.8893838691058283,0
4,-0.002074037692117776,-1.1244008024239345,1.0,-1.2309080857461736,-1.1853505488927136,0.954853746126368,-1.4159224628451352,0
1,-1.6779241929259716,0.9962807875690365,0.0,-0.5079560646372275,-1.2541342043642814,-0.7906821298936808,2.9138925070997446e-15,1
6,-0.9085566216595204,0.5589914022590131,0.0,1.4078589765980911,-1.622977933045163,-0.7561458169778188,0.5652963829189311,1
6,0.6073260187565563,0.6211999102268171,1.0,0.3138943911357403,0.743467913035885,0.49700900468347187,0.3205124043121583,1
6,0.5692385152285142,1.311334056328691,0.0,-0.7876179857437201,-2.2097223386550313e-16,-1.4929139140287233,0.5204261483681251,1
7,1.620453612602477,1.2032613710885443,1.0,1.6378104833428895,0.4685149991223085,-1.5270140263477427,0.9579392162902306,1
3,-0.3296265680332801,1.5806644117323567,0.0,1.4165602675442703,0.8586924458858353,-0.8219157645180271,-0.8126859421026346,1
4,1.7499511245978203,-0.6910478222780094,0.0,0.0633680336092827,-0.12267476390240244,-0.6271975854592429,2.9138925070997446e-15,1
3,-0.4667415807342318,-1.340186416656815,1.0,-0.775395509708068,0.29314099582096376,0.18440799109439904,0.4553466494340839,1
6,0.23787723453454765,1.7687289727051125,0.0,-0.1719866216713064,-1.2712932032785205,0.9887580291523617,-0.5789302176235063,0
8,0.4206972514691499,0.9988771214591723,1.0,-0.31834654419368075,-1.7139671303627988,-1.017563509775949,-0.9561536554218634,0
1,0.4549760046443878,-0.9137100315355426,0.0,-1.546092491512821,-0.0302468858594091,1.632916179253265,-1.6270396292257168,0
5,1.209108574499622,1.6681912674903792,1.0,-0.07209287888343809,0.7124122471291444,0.23771758820798133,-0.6599789769808166,1
5,1.1062723149739082,-0.4128862322616958,1.0,1.6473805838822984,-0.7441140660168661,-0.9516712883220428,0.8878572369961678,1
1,-0.002074037692117776,0.06039700403035472,0.0,-1.138996844902365,1.7172703396078601,0.3388620902887572,0.18401836162288007,0
1,-0.21917280780195791,1.3467640255602589,1.0,-0.6828809511452207,-0.14752175084043614,-0.0623764873871893,-0.47904647613478873,1
8,-0.9504528755403668,1.559039949047025,0.0,-0.09498818784757919,-2.2097223386550313e-16,0.3288524761205606,0.6549389936716414,1
3,0.23025973382893922,0.45166956995454366,0.0,0.43584495854587735,-1.7521758177116908,-0.03250207888125933,-0.2681402344376556,1
4,-1.68554169363158,1.2882940412278663,0.0,-0.7100153586032681,-1.191783912934312,-0.8066841472477125,0.3561514761589154,1
0,-1.6741154425731672,-1.0513434636450139,0.0,-1.9244945125700321,0.049306090348700794,-0.8611658578765117,1.31624513616288,0
6,0.4778285067612131,0.46757825334832126,1.0,0.5519214406578511,0.7343814271233157,-1.5054349799402822,0.7442502519233525,1
1,-0.3410528190916927,0.3259651680506714,1.0,-0.0642365613947731,0.3512529564057308,-1.4159065958533534,1.9451748620621816,0
7,1.53285235448798,8.528873628836683e-16,1.0,0.6096742643026029,1.6077837982321286,-0.9459367295392853,0.504648040932115,1
9,0.08171847006957492,-0.19289138578580026,1.0,0.41354612328652557,0.4128305201178681,1.3404859195621948,2.9138925070997446e-15,0
1,1.3309885857893569,-1.0376196805899267,1.0,0.3916155923783075,1.02232441804118,-0.29871938437954,0.6770432761977498,1
5,0.5349597620532762,-0.9182712750503444,1.0,1.2608520593484194,-0.032234481787049844,-4.369104453562341e-16,0.5080263544483724,1
7,-0.809529112486611,-0.30829116539799806,0.0,0.0,-1.7288971810679818,-1.5551967656307146,2.9138925070997446e-15,0
4,0.8320422895720049,-1.6705800235125727,1.0,0.0,0.6181509402114147,1.5958544026419934,-0.3512494593099589,0
5,-0.2953478148580422,0.21887750751832835,1.0,-1.004729206500179,1.5464682496456286,-0.8418403410573168,0.9777372951191092,1
8,0.4206972514691499,0.9988771214591723,1.0,-0.31834654419368075,-1.7139671303627988,-1.017563509775949,-0.9561536554218634,0
1,-1.83027420703814,-1.049887426005409,1.0,1.1107144225040273,-2.2097223386550313e-16,2.1850691982167776,-0.43165518374611994,0
5,-1.114229140710948,-1.075473094195914,1.0,-0.9108838814138608,-1.5006653148705997,-0.7204649563461979,0.7811743972160125,1
2,1.7689948763618413,-0.5605486339752387,0.0,-1.36013851864975,1.0851444002487787,-4.369104453562341e-16,-0.8066601856939816,0
9,1.7194811217753865,0.38837383470932973,0.0,1.088493634978405,0.33221220949750907,-4.369104453562341e-16,-0.6394907807607416,1
8,0.9348785490977186,-1.539821263155209,1.0,0.9059739249738024,0.2339034720044126,-0.36972669914370865,0.8083854573917846,1
