Active Ingredient,Days Until Expiry,Storage Temperature (°C),Warning Labels Present,Dissolution Rate (%),Disintegration Time (minutes),Impurity Level (%),Assay Purity (%),Safe/Not Safe
Aspirin,65,29.736843642748298,1.0,94.88879426761086,27.30131649092792,0.118964740119359,95.170059857646,Safe
Amoxicillin,498,21.46738626709127,1.0,81.26682809357679,15.50944536555108,0.1865289705405894,100.2441410622978,Not Safe
Cetirizine,354,25.6259692600143,0.0,86.07551980732673,15.118175128462333,0.016476580907582,98.71298770984612,Safe
Ciprofloxacin,688,16.00000757467227,0.0,92.87238491883922,23.12681243931625,0.1462136768415518,101.00212531499804,Safe
Amoxicillin,787,25.894082702621,1.0,95.17716816741888,18.711409219851586,0.1647597237096698,92.42055891169952,Not Safe
Aspirin,624,17.04373393900254,1.0,95.22143312609106,13.950431119531904,0.4808225289203908,102.79987700444316,Not Safe
Lisinopril,58,23.20278422365129,1.0,94.24754004423328,25.62929357264277,0.21650835970679796,98.38195248952552,Safe
Aspirin,486,27.24951545050556,1.0,85.24924228991665,17.803846128642192,0.0716950145747258,102.98968572736224,Safe
Paracetamol,787,27.914931145887955,0.0,90.32363090135284,15.118175128462333,0.2911418409889795,100.44959188565836,Safe
Atorvastatin,924,19.222782651344303,0.0,97.1570198467486,3.4595744458504405,0.3349688959679454,97.20724182578554,Not Safe
Metformin,947,27.381487246027834,1.0,99.54228169013167,18.884484625786197,0.022495358988247,99.65598753820875,Safe
Omeprazole,745,22.45972505563559,0.0,99.78174974172404,5.865482661874477,0.0168220874847169,102.00448885852052,Safe
Amoxicillin,521,28.787548682310817,1.0,99.92650964620698,3.082534412426208,0.130688072576419,102.14975100431812,Safe
Metformin,309,21.08509500679401,0.0,82.77992756488035,1.2198754258888382,0.0189146336495049,93.32963749759556,Not Safe
Ibuprofen,662,18.54421472920253,1.0,97.54796420021802,14.859047811037463,0.0713215723093293,102.13359736663212,Safe
Metformin,161,18.54440311779384,1.0,88.75233943614381,27.146837331430568,0.0550110592764301,97.2840314147851,Safe
Amoxicillin,753,29.676744799561327,0.0,81.65407878324449,21.354812206281974,0.3815466489389141,99.65598753820875,Not Safe
Cetirizine,952,28.959297966564417,0.0,91.53850147852896,14.66694311114212,0.2245106500248481,102.19658028649027,Safe
Amoxicillin,798,21.767760006055354,0.0,96.70195650910776,26.22905411870609,0.4904587781791945,99.65598753820875,Not Safe
Amoxicillin,521,20.009070827693662,1.0,89.86747008814648,8.457626029702702,0.460478516786427,103.532455131956,Not Safe
Paracetamol,401,15.076388818966318,0.0,92.3209588016406,7.4120308478014385,0.0757176178318948,95.71458457720784,Safe
Cetirizine,394,18.971272946142005,0.0,98.11203914335168,20.302630222465112,0.1928881736172232,101.38043270685318,Safe
Cetirizine,464,18.529227886855157,1.0,95.19268850251986,16.93399148291756,0.0849987825541731,99.2011711079292,Safe
Cetirizine,128,19.73673725817732,0.0,88.87860636483623,1.9295489099773304,0.1148245395238254,97.3432785637958,Safe
Ibuprofen,521,27.76353308452352,0.0,85.15891845481468,3.1469315352009284,0.0833454985885453,98.193276910936,Safe
Aspirin,735,20.28034843149524,0.0,93.06132033592138,1.4007314414468803,0.1313908611898188,100.67851379596306,Safe
Omeprazole,485,27.33605925131925,0.0,85.04247128485135,16.342579946066593,0.1207523814981903,98.0509409527545,Safe
Lisinopril,647,24.31698941266647,1.0,93.79733112772128,21.021737978775143,0.0252370597676234,103.28564517865554,Safe
Cetirizine,429,19.29813805494615,1.0,82.2418225843914,28.922773936462715,0.132089625773259,104.37898989052124,Not Safe
Atorvastatin,521,15.864601501197573,0.0,90.87736300365452,1.5356424821238996,0.3576130719217563,90.65806591179748,Not Safe
Paracetamol,521,15.06265897557991,0.0,94.75885878138637,25.07652564399806,0.0399632914232774,100.71421028854486,Safe
Omeprazole,745,22.45972505563559,0.0,99.78174974172404,5.865482661874477,0.0168220874847169,102.00448885852052,Safe
Omeprazole,621,24.57668291089859,1.0,90.07480466295584,15.118175128462333,0.1045781900583227,90.46885622888112,Not Safe
Atorvastatin,646,23.82704214193369,1.0,90.87736300365452,7.107263433575924,0.0247605477214739,96.29725149890236,Safe
Amoxicillin,366,24.36228170498803,0.0,93.19139377375768,27.832734355359957,0.2286640415576498,95.48696923888528,Safe
Omeprazole,272,28.863487654925542,0.0,90.3748232212768,5.51245808554493,0.2582903306546838,102.85008027282784,Safe
Aspirin,564,21.683443589398557,0.0,85.27815950094354,13.112724040975854,0.2976626748133082,100.82945647059634,Safe
Omeprazole,746,29.23192925261964,0.0,97.20870848154806,13.287026804400972,0.280586885759655,97.80686402681444,Safe
Omeprazole,55,22.36928596567941,0.0,94.2418762282705,10.299333381434566,0.0439137706304106,98.88828988830092,Safe
Aspirin,837,16.891910049728505,0.0,91.14413240363356,17.447282383955514,0.0208419058616335,100.28742904003596,Safe
Aspirin,448,28.764820437484325,1.0,90.87736300365452,19.42065684466453,0.3021109165317374,95.1545520501241,Not Safe
Amoxicillin,776,28.13211012105682,0.0,83.0364897611449,15.118175128462333,0.3013056727360054,91.10728747416002,Not Safe
Metformin,51,21.64242738298644,1.0,90.39490964026396,8.408265574210745,0.1880139067095114,99.36286181923558,Safe
Cetirizine,201,26.443100978603304,1.0,89.87560310264621,18.900446439407247,0.3431564517810079,101.4287498296679,Not Safe
Atorvastatin,196,24.40848028205319,0.0,87.06396983422408,19.39100193403893,0.1544688084424058,95.62815133857124,Safe
Paracetamol,536,28.14095141440965,1.0,95.22158673589644,2.0982423074180803,0.4908329847608031,92.33029380799243,Not Safe
Ciprofloxacin,379,22.36928596567941,0.0,88.68284702260983,2.3945386512714717,0.2045769702589309,93.6986922805476,Not Safe
Aspirin,315,25.316331464353414,0.0,92.2368759150522,3.827578550862927,0.4674982846008325,105.49554934049884,Not Safe
Paracetamol,548,21.899391107577397,1.0,85.51007174598473,11.94736203676965,0.1012177454033845,106.83579170838692,Not Safe
Paracetamol,566,19.805010118978775,0.0,90.87736300365452,4.843075735655782,0.0806690305190178,96.69903400905918,Safe
Atorvastatin,116,29.41819828570752,0.0,96.4953784495614,10.069685187263222,0.2569597385318411,96.00525210980167,Safe
Metformin,840,25.40418038768887,1.0,91.89351762964137,7.73729426831032,0.2737290773571253,102.29553215936184,Safe
Omeprazole,230,23.20117179874154,0.0,97.97575859183084,12.991361297913356,0.2939454205198537,102.95515944240624,Safe
Paracetamol,709,20.753797289399383,0.0,96.33193610093254,29.639523826825677,0.0693546454034853,95.74686610396986,Safe
Lisinopril,940,18.940793077658817,0.0,88.77987333362586,18.59767882956183,0.21650835970679796,106.20567118421776,Not Safe
Amoxicillin,100,16.292395032749543,1.0,93.14574809731933,21.55497682766228,0.3990106520197251,92.12269320464772,Not Safe
Cetirizine,429,19.29813805494615,1.0,82.2418225843914,28.922773936462715,0.132089625773259,104.37898989052124,Not Safe
Ibuprofen,505,18.096145546184456,0.0,85.70319491401689,24.731848786063324,0.3587699245530572,92.94228801130164,Not Safe
Metformin,202,22.18192038654245,0.0,95.86602472408173,9.045625878138107,0.4069079460270552,95.41475676287514,Not Safe
Ciprofloxacin,507,22.29650725423805,1.0,87.64304773469848,5.174262711815916,0.0467107722791385,95.70648912320662,Safe
Aspirin,654,22.36419565387286,0.0,86.48676491340096,5.849895644742734,0.3923240958350235,100.056302745224,Not Safe
Lisinopril,560,27.44796130535121,0.0,83.49847096516524,22.45956368188691,0.487105052049912,95.71470299709236,Not Safe
Lisinopril,126,22.36928596567941,1.0,99.97081254565512,11.02509629881856,0.311252844485256,104.75555271471804,Not Safe
Aspirin,924,21.52063446257965,1.0,94.10287534415274,28.042865693906336,0.096323462763346,102.11712156237888,Safe
Paracetamol,572,25.11885474753841,1.0,91.3879655202746,16.110781080707632,0.2179127470003464,98.82744980342898,Safe
Cetirizine,429,19.29813805494615,1.0,82.2418225843914,28.922773936462715,0.132089625773259,104.37898989052124,Not Safe
Ibuprofen,839,29.31815892685258,1.0,90.4959520041816,15.118175128462333,0.2467112928927597,96.43731514926156,Safe
Aspirin,506,15.581334348216094,0.0,90.87736300365452,16.91278642034937,0.2359481880039435,103.0538724326295,Safe
Atorvastatin,986,20.034313158926263,0.0,83.68148180353512,15.118175128462333,0.3063038062175445,95.72196091385509,Not Safe
Omeprazole,342,18.448729081036795,0.0,89.21929266906794,11.558392929132882,0.0184963292723403,101.44457881672,Safe
Amoxicillin,930,22.36928596567941,0.0,87.71831541860402,4.588188855255917,0.4001726049733353,102.82222330808524,Not Safe
Aspirin,976,27.75458443277914,1.0,98.47399080327943,11.440299546880476,0.4959960004263573,97.7457655645572,Not Safe
Aspirin,302,18.139921068343785,0.0,82.14411213090489,27.23144752720934,0.4658322761395077,90.91790970510664,Not Safe
Paracetamol,912,18.71236167202336,0.0,90.87736300365452,15.118175128462333,0.3091956139783795,108.01335215280535,Not Safe
Paracetamol,133,15.54682048365024,1.0,86.1061478678241,19.99376674566088,0.3760280667448452,103.90872253242932,Not Safe
Metformin,928,19.120792198021203,1.0,87.34908548710992,23.036596572956974,0.0493258326686757,98.35341550830132,Safe
Aspirin,638,22.36928596567941,1.0,93.69629263004344,2.388623800068069,0.0656503033833273,91.88557219553206,Not Safe
Amoxicillin,214,25.90694162389644,1.0,88.29869429112237,5.799575872302453,0.3959078216976515,98.965021337917,Not Safe
Amoxicillin,176,16.568702220809023,1.0,88.37964326916259,23.875474931379195,0.2439039150509028,99.57923476568516,Safe
Cetirizine,296,16.209910268499172,0.0,99.08675363262148,10.5644052471218,0.2814589543696401,104.98833525506464,Safe
Atorvastatin,330,25.671370566815376,1.0,93.85159588644844,16.83301540694872,0.2610021867539153,92.00925977698545,Not Safe
Ciprofloxacin,657,19.97929420604059,0.0,85.3735039194745,19.186982257314217,0.2552673185069553,96.77216737671156,Safe
Cetirizine,659,20.38766210907347,0.0,83.09266692403695,7.963455955634842,0.011295751063963,103.8334014744008,Not Safe
Atorvastatin,791,29.66566120044301,1.0,99.30099221252304,28.33753560705532,0.0783159993834607,99.23386094520586,Safe
Ciprofloxacin,483,19.903909016641386,1.0,89.76835560576924,15.118175128462333,0.0950921943156833,95.31311046753468,Safe
Aspirin,884,20.583549552611817,0.0,84.24622146137952,20.786582927381133,0.3975862980554377,100.01983106421366,Not Safe
Atorvastatin,521,16.855920313686056,0.0,88.01171294991823,29.825035801567164,0.0622926501137487,97.72533618268268,Safe
Paracetamol,457,26.06129737122489,0.0,81.53415494903913,15.118175128462333,0.2682237863043518,107.4138307038887,Not Safe
Atorvastatin,405,17.86338327139256,0.0,86.51835969353081,13.368676726750223,0.44960947347893,91.98389903376146,Not Safe
Lisinopril,748,29.642225313103303,1.0,90.87736300365452,20.217804980917983,0.0746487146441187,95.52199003616153,Safe
Metformin,928,19.120792198021203,1.0,87.34908548710992,23.036596572956974,0.0493258326686757,98.35341550830132,Safe
Aspirin,480,23.19520149616604,0.0,90.54136917533982,16.868826970609422,0.2846882832612578,100.51104925381728,Safe
Atorvastatin,443,20.23321555747774,1.0,92.75523675273556,19.672658164871976,0.4067950101202575,94.89924664804492,Not Safe
Lisinopril,256,27.25313358763012,1.0,85.9865726014252,11.826442793381128,0.4493626977942688,96.42815314471775,Not Safe
Cetirizine,761,18.313168687351368,0.0,81.2356117177632,15.697539054713802,0.3579762306349268,94.85288305215116,Not Safe
Omeprazole,789,18.17776636750869,0.0,85.80731520093681,6.080026797486084,0.21650835970679796,103.22075120107232,Safe
Ibuprofen,911,19.6901887835332,0.0,93.48812946087742,7.470383277087114,0.3541193574098525,97.06051063731528,Not Safe
Aspirin,786,21.523112329186837,0.0,83.51750424233319,15.757851965687935,0.0917075254421607,92.35868754465902,Not Safe
Metformin,309,21.08509500679401,0.0,82.77992756488035,1.2198754258888382,0.0189146336495049,93.32963749759556,Not Safe
Aspirin,840,25.40418038768887,1.0,91.89351762964137,7.73729426831032,0.2737290773571253,102.29553215936184,Safe
Lisinopril,343,27.74459559282461,1.0,94.25888515552576,22.674524111904024,0.1139529426989832,104.69007304629385,Safe
Lisinopril,321,23.440502565737493,1.0,90.31275282815726,12.088016077005342,0.4154079223717317,107.169481792445,Not Safe
Amoxicillin,757,18.86514478849631,1.0,99.84135351771238,24.356358935418974,0.1686205214290606,101.44967370814976,Safe
Amoxicillin,446,20.90299575350972,0.0,91.42675830980416,18.75020690651853,0.133030386866094,96.66067784738236,Safe
Ibuprofen,521,28.111893076272523,0.0,93.68704657144252,8.175922497418448,0.3053550002294041,92.77201368004694,Not Safe
Metformin,638,19.29579764186483,1.0,94.90078736063094,2.0045382464680093,0.3674670141790114,100.75169490662746,Not Safe
Ibuprofen,67,17.10079014350652,1.0,91.01112334593928,29.573981699526723,0.21354189958209,101.1825388650872,Safe
Metformin,79,20.7984475412852,1.0,90.87736300365452,13.532653513515898,0.0257272835303392,103.52764968233603,Safe
Ibuprofen,649,15.826716699536185,1.0,99.21453854765204,16.74676482243793,0.2871703590797697,103.23005817006006,Safe
Paracetamol,511,27.413945662089755,0.0,83.53492071940587,13.14000406275284,0.0738426560498266,99.43203050980424,Not Safe
Ciprofloxacin,756,20.608767818679837,0.0,81.73964186732289,12.239106136896552,0.3383725279486895,98.50176425903533,Not Safe
Atorvastatin,746,27.6536258524717,0.0,89.92064475185157,17.325792292844017,0.1061689119183061,106.30225366311922,Not Safe
Ciprofloxacin,170,20.88222355851997,0.0,82.52479994695692,9.031515407687976,0.4230314050626175,90.22419301766502,Not Safe
Aspirin,620,27.77517368038432,1.0,92.900253246066,13.118522971224136,0.0867543978076483,95.974384719802,Safe
Amoxicillin,203,15.54416549212138,1.0,91.29840004854492,10.214775980489238,0.2614138643719251,98.915405923933,Safe
Paracetamol,519,22.36928596567941,0.0,82.06145641717674,21.056741622447177,0.1079391392379594,99.65598753820875,Not Safe
Ciprofloxacin,439,20.599687807533385,0.0,90.87578048034489,19.01288210002465,0.4125496728403382,100.60365604847844,Not Safe
Atorvastatin,166,22.528144627735173,0.0,90.87736300365452,19.412730471493603,0.0997764474859226,106.22730807218844,Not Safe
Paracetamol,927,22.377593545158906,1.0,92.02635758372772,26.89686705526288,0.1986196070833692,100.1320413781456,Safe
Aspirin,106,25.213526567887317,1.0,87.12492491403216,9.26962723959643,0.2199374722621552,102.94759046130577,Safe
Cetirizine,364,16.6799750934953,0.0,93.435957426953,17.19256656590054,0.1501047413261614,103.15416481561049,Safe
Cetirizine,435,28.95356464248828,0.0,98.37174630233297,22.02105234750266,0.1120808030107926,95.69257371145694,Safe
Cetirizine,712,24.52749427917636,0.0,88.26537693495413,9.181832253928963,0.2749989367867284,106.71884271505684,Not Safe
Aspirin,976,27.75458443277914,1.0,98.47399080327943,11.440299546880476,0.4959960004263573,97.7457655645572,Not Safe
Atorvastatin,135,16.02560908215168,0.0,83.82424422836651,21.054822803776617,0.263707110782003,99.20049912238464,Not Safe
Lisinopril,321,23.440502565737493,1.0,90.31275282815726,12.088016077005342,0.4154079223717317,107.169481792445,Not Safe
Paracetamol,922,28.85727156929576,0.0,83.9264098282214,6.100085547185999,0.21650835970679796,94.2030802624652,Not Safe
Paracetamol,982,15.487981171355264,1.0,99.7143198316398,20.69905552011877,0.0809091171897564,99.65598753820875,Safe
Omeprazole,625,21.471432646010225,0.0,97.4169813625142,4.362614192236864,0.0894178717719313,101.28384524906282,Safe
Aspirin,31,20.4703930004128,0.0,88.55157007927488,22.020422272693622,0.4170089427109054,101.59805857514462,Not Safe
Lisinopril,702,22.36928596567941,1.0,95.40860187245332,2.9553610082806308,0.1255410170630316,102.70508153017155,Safe
Paracetamol,977,18.32046908313921,0.0,98.89602052914326,1.5879668594975684,0.1334991998690093,104.63706318043116,Safe
Omeprazole,195,15.748331770187049,0.0,83.96962319201846,15.75319533588051,0.2257194695301053,100.28587315967116,Not Safe
Metformin,463,22.94320581808031,1.0,88.13370757641415,25.67440697258654,0.1439852827152559,102.32384313695393,Safe
Cetirizine,339,23.341864601926943,0.0,92.41950193494776,19.755444865465243,0.4099199088682023,95.99731400557708,Not Safe
Atorvastatin,105,15.393365153897058,0.0,82.17192590273457,6.780710916063375,0.0406284362270654,102.34552759124306,Not Safe
Omeprazole,272,28.863487654925542,0.0,90.3748232212768,5.51245808554493,0.2582903306546838,102.85008027282784,Safe
Omeprazole,745,22.45972505563559,0.0,99.78174974172404,5.865482661874477,0.0168220874847169,102.00448885852052,Safe
Ciprofloxacin,688,16.00000757467227,0.0,92.87238491883922,23.12681243931625,0.1462136768415518,101.00212531499804,Safe
Ciprofloxacin,889,29.062916065665668,1.0,90.87736300365452,19.023226725376308,0.1460503819332938,95.88957861138384,Safe
Ciprofloxacin,39,22.36928596567941,0.0,96.14587745454114,15.118175128462333,0.0970585308313108,93.43229317875333,Not Safe
Cetirizine,230,16.092052002665564,1.0,83.26337653306376,1.087333627312649,0.21650835970679796,109.38700154566554,Not Safe
Aspirin,153,24.17322997733561,0.0,93.5427972141448,25.90278493248969,0.2355882309019446,94.65686504066537,Not Safe
Ibuprofen,874,16.96937572502022,1.0,82.15506064177684,25.754914768226406,0.4555903900164294,103.9934519158796,Not Safe
Ciprofloxacin,521,17.685579435288904,1.0,84.36518190456403,5.5893509962231205,0.3378261978778134,92.75063040562512,Not Safe
Aspirin,81,26.51930686639409,0.0,88.18999591133934,5.036411313718764,0.1160491563279587,99.65598753820875,Safe
Lisinopril,283,24.697772102961224,0.0,98.32571168521284,2.0713415913799507,0.1204371276150249,102.41289938348676,Safe
Lisinopril,681,24.956902472120102,1.0,92.53803705782286,21.09478263743905,0.2796552638733625,101.21910464050488,Safe
Lisinopril,671,27.831665456969084,0.0,86.71043046055182,15.118175128462333,0.0268279093130637,102.19407031457467,Safe
Metformin,947,27.381487246027834,1.0,99.54228169013167,18.884484625786197,0.022495358988247,104.32779166122506,Safe
Cetirizine,435,28.95356464248828,0.0,98.37174630233297,22.02105234750266,0.1120808030107926,95.69257371145694,Safe
Ciprofloxacin,981,19.49071705053973,0.0,91.2126147706512,14.132014324148434,0.1368204960075901,99.65598753820875,Safe
Cetirizine,399,16.786721582850436,1.0,86.77509408437976,17.474683924730883,0.2399381036982632,101.87668204371828,Safe
Lisinopril,584,29.73695007805916,0.0,89.96745913681514,4.898473145898448,0.3421338673383335,96.83258441237535,Not Safe
Omeprazole,632,26.53012192982173,1.0,89.1931346099462,1.3398954719317584,0.0872230050558549,94.99289147357952,Not Safe
Aspirin,641,18.563214649863315,0.0,82.69768296314844,14.875025744365402,0.4239766359586702,91.7210264061606,Not Safe
Ibuprofen,839,29.31815892685258,1.0,90.4959520041816,20.84513161309748,0.2467112928927597,96.43731514926156,Safe
Ibuprofen,812,20.64940286155537,1.0,99.5929127880754,9.136373309562664,0.0955948650307497,103.98600663536185,Safe
Aspirin,521,22.620870491040087,0.0,84.85144294415592,28.923008701889117,0.2595620906040351,100.55343251793282,Not Safe
Aspirin,464,27.97924946607304,1.0,87.26454700668992,13.932273775692336,0.2085831872568656,97.31971059676565,Safe
Omeprazole,272,28.863487654925542,0.0,90.3748232212768,15.118175128462333,0.2582903306546838,102.85008027282784,Safe
Cetirizine,582,24.25072157993216,0.0,93.18322266453714,1.0327425690108356,0.2123788456718639,98.3482859309568,Safe
Ciprofloxacin,79,27.73569196695076,0.0,87.12099106012532,5.537634316639745,0.1140160385236439,101.3929139594708,Safe
Amoxicillin,82,17.989900753802843,0.0,80.69572805041211,15.514538098066518,0.1070939278023335,106.07522515731344,Not Safe
Lisinopril,647,24.31698941266647,1.0,93.79733112772128,21.021737978775143,0.0252370597676234,103.28564517865554,Safe
Aspirin,432,23.727098218203167,1.0,90.53751624675226,17.941835733036985,0.0366119850443297,109.1424724696457,Not Safe
Metformin,924,22.36928596567941,1.0,94.10287534415274,28.042865693906336,0.096323462763346,102.11712156237888,Safe
Paracetamol,543,21.5657943270098,1.0,93.0652495557492,18.436846914035577,0.3868222475872241,99.65598753820875,Not Safe
Aspirin,871,18.04706735505233,1.0,92.94922497964372,23.33646092982987,0.1785549138731087,102.9578813488102,Safe
Ibuprofen,662,18.54421472920253,1.0,97.54796420021802,14.859047811037463,0.21650835970679796,102.13359736663212,Safe
Metformin,309,21.08509500679401,0.0,90.87736300365452,1.2198754258888382,0.0189146336495049,99.65598753820875,Not Safe
Ciprofloxacin,740,15.410462609454452,1.0,90.87736300365452,20.087381581317334,0.4192677948031562,97.9429679182725,Not Safe
Ibuprofen,444,23.28102314081233,1.0,85.56179263406976,27.549960806319863,0.1095493089866809,104.424345539308,Safe
Omeprazole,632,26.53012192982173,1.0,89.1931346099462,1.3398954719317584,0.0872230050558549,94.99289147357952,Not Safe
Aspirin,41,17.99596589799912,1.0,96.75365348584208,15.118175128462333,0.4941297990708228,97.55083469254478,Not Safe
Ibuprofen,229,17.889388456103013,1.0,86.05828604356317,3.0545911700196875,0.1249705180881421,103.46572171303644,Safe
Atorvastatin,986,20.034313158926263,0.0,83.68148180353512,23.84145969412435,0.21650835970679796,95.72196091385509,Not Safe
Paracetamol,973,23.98706235105685,0.0,96.6360932925125,17.788770524770612,0.21650835970679796,96.5372346827209,Safe
Omeprazole,767,15.955139968694404,1.0,95.67046359240136,16.998483911996644,0.1695331616346484,103.59842819478288,Safe
Ibuprofen,889,27.388398153888424,0.0,89.76288299102124,21.145159163137244,0.4638718437562429,97.12433614922722,Not Safe
Amoxicillin,656,27.477042420625075,1.0,89.87702416990567,8.521349574414371,0.1025894486823353,98.7054228988784,Safe
Aspirin,361,29.79642286671688,1.0,95.11088237143191,23.79053848561224,0.1320995213159631,94.07855718632877,Not Safe
Lisinopril,874,27.651678622249136,0.0,83.15865213789098,8.696792823299575,0.1447112251708675,103.27494246225965,Not Safe
Atorvastatin,957,20.876888432216838,0.0,90.87736300365452,3.999792637465156,0.1563781305316688,93.761513378988,Not Safe
Cetirizine,705,16.02462151103032,0.0,90.35059944201012,3.1199739223122447,0.1014953107937242,106.33427529292612,Not Safe
Omeprazole,583,22.132727221214857,1.0,89.01438816225564,26.680016575211933,0.182936803050749,95.70975768568807,Safe
Lisinopril,765,16.15617935491243,0.0,90.09319051648772,23.63242383193965,0.4295146692762023,102.463805046055,Not Safe
Amoxicillin,724,26.36795364837376,0.0,97.246956124154,26.37134516277315,0.2983995924906294,95.25410962013729,Safe
Cetirizine,910,20.790957168787862,1.0,89.84838810406478,13.775755756894856,0.1831625315984083,103.63189964991383,Safe
Ibuprofen,200,15.593251903496236,1.0,88.01751691910835,17.587528388108947,0.2582453393594349,102.17313773484344,Safe
Ibuprofen,685,21.906010880272238,0.0,80.97034551280375,1.9513008593311751,0.4749740649044213,96.45704556472052,Not Safe
Paracetamol,58,25.05633259264635,0.0,87.61204434953851,19.69931773694216,0.430973948154979,90.645376555733,Not Safe
Ibuprofen,55,23.18315800332324,0.0,94.06249554280312,17.977070168994647,0.2916508146320408,106.6153482723391,Not Safe
Aspirin,449,16.962341016436703,0.0,86.29551192942951,8.483531510188431,0.1542723907685808,96.29302613488942,Safe
Aspirin,114,29.522249996170707,0.0,97.63413512246588,17.35627376167855,0.4155475262462514,98.16582674377506,Not Safe
Atorvastatin,294,24.91494344155378,0.0,88.51045140822363,9.729958109263444,0.1471290383770871,103.36412606625416,Safe
Omeprazole,621,24.57668291089859,1.0,90.07480466295584,20.11920521899513,0.1045781900583227,90.46885622888112,Not Safe
Omeprazole,701,17.359828290458438,1.0,98.54665189745756,28.367889559468445,0.0590434833557437,100.0271131580607,Safe
Ibuprofen,542,27.201188188676987,0.0,97.99266095458051,3.755934674568097,0.2862046308903697,109.18937728297534,Not Safe
