Active Ingredient,Days Until Expiry,Storage Temperature (°C),Warning Labels Present,Dissolution Rate (%),Disintegration Time (minutes),Impurity Level (%),Assay Purity (%),Safe/Not Safe
Metformin,,21.52063446257965,1.0,94.10287534415274,28.042865693906336,0.09632346276334601,102.11712156237888,Safe
Cetirizine,494.0,19.212280189736582,1.0,89.4893311594292,29.875250219180067,0.0992718724186354,98.83105043642969,Safe
Paracetamol,401.0,15.076388818966318,,92.3209588016406,7.4120308478014385,0.07571761783189489,95.71458457720784,Safe
Ibuprofen,502.0,21.352952131392463,0.0,80.38481104499392,4.588532449565711,0.46981868017639883,92.36409609930863,Not Safe
Amoxicillin,418.0,24.63578309137268,0.0,85.62560088620421,8.368123953025822,,101.55901984685809,Safe
Aspirin,735.0,20.28034843149524,0.0,93.06132033592138,1.4007314414468803,0.13139086118981883,100.67851379596306,Safe
Atorvastatin,332.0,15.259373414318059,0.0,95.25507774374881,7.889311722756725,0.17036109235764,97.60146098282746,Safe
Paracetamol,256.0,16.43001378627679,0.0,80.16998283173604,27.667432741717214,,100.76617172098366,Not Safe
Ibuprofen,911.0,19.690188783533202,0.0,93.48812946087742,7.470383277087114,0.3541193574098525,97.06051063731528,Not Safe
,51.0,25.12336746362429,1.0,99.86822199127863,9.57759627845924,0.4083606884383089,90.83042625184633,Not Safe
Ciprofloxacin,50.0,26.52675188142188,1.0,,15.783559227369246,0.28572726443369945,94.25791363669654,Not Safe
Omeprazole,767.0,15.955139968694404,1.0,95.67046359240135,16.998483911996644,0.16953316163464846,103.59842819478287,Safe
Amoxicillin,416.0,18.868424927210565,0.0,81.39653947082152,29.25257550963202,0.020120320905249175,94.1239611392229,Not Safe
Aspirin,302.0,18.139921068343785,0.0,82.14411213090489,27.23144752720934,0.46583227613950773,,Not Safe
Ibuprofen,44.0,28.170604451116148,0.0,88.35067412681641,3.5224461928900457,0.23755899565540092,102.13951755660884,Safe
Metformin,777.0,,1.0,95.7380360126472,,0.31151177748376324,107.12169755492059,Not Safe
Cetirizine,61.0,22.468693913509313,1.0,99.29386637607286,17.546903882706907,0.19259060696305294,101.93129772422083,Safe
Paracetamol,977.0,18.32046908313921,0.0,98.89602052914326,1.5879668594975684,0.13349919986900935,,Safe
Atorvastatin,124.0,15.80873068737446,1.0,96.80916286663859,16.424415308124278,,99.07975918587186,Safe
Amoxicillin,,,1.0,87.32797099770166,5.797912921648578,0.41811800849484765,99.33544693099051,Not Safe
Aspirin,65.0,29.736843642748298,1.0,94.88879426761086,27.301316490927917,0.11896474011935902,95.170059857646,Safe
Amoxicillin,498.0,21.46738626709127,1.0,81.26682809357679,15.50944536555108,0.18652897054058945,100.2441410622978,Not Safe
Cetirizine,354.0,25.6259692600143,0.0,86.07551980732673,,0.01647658090758208,98.71298770984612,Safe
Ciprofloxacin,688.0,16.00000757467227,0.0,92.87238491883922,23.12681243931625,0.14621367684155187,101.00212531499805,Safe
Amoxicillin,787.0,25.894082702621,1.0,95.17716816741887,18.711409219851582,0.16475972370966982,92.42055891169953,Not Safe
Aspirin,624.0,17.04373393900254,1.0,95.22143312609106,13.950431119531903,0.4808225289203908,102.79987700444315,Not Safe
Lisinopril,58.0,23.202784223651292,1.0,94.24754004423328,25.62929357264277,,98.38195248952552,Safe
Aspirin,486.0,27.249515450505562,1.0,85.24924228991665,17.803846128642192,0.07169501457472587,102.98968572736223,Safe
Paracetamol,787.0,27.914931145887955,,90.32363090135283,,0.29114184098897955,100.44959188565835,Safe
Atorvastatin,924.0,19.222782651344303,0.0,97.1570198467486,3.4595744458504405,0.33496889596794543,97.20724182578554,Not Safe
Metformin,947.0,27.381487246027834,1.0,99.54228169013169,18.884484625786193,0.022495358988247095,,Safe
Omeprazole,745.0,22.45972505563559,0.0,99.78174974172404,5.865482661874477,0.01682208748471696,102.00448885852052,Safe
Amoxicillin,,28.787548682310817,1.0,99.92650964620698,3.082534412426208,0.13068807257641907,102.14975100431812,Safe
Metformin,309.0,21.085095006794006,0.0,82.77992756488035,1.2198754258888382,0.01891463364950495,93.32963749759556,Not Safe
Ibuprofen,662.0,18.54421472920253,1.0,97.54796420021802,14.859047811037465,0.0713215723093293,102.13359736663212,Safe
Metformin,161.0,18.544403117793838,1.0,88.75233943614381,27.146837331430568,0.055011059276430116,97.2840314147851,Safe
Amoxicillin,753.0,29.676744799561327,0.0,81.65407878324449,21.354812206281974,0.38154664893891416,,Not Safe
Cetirizine,952.0,28.959297966564417,0.0,91.53850147852896,14.66694311114212,0.22451065002484813,102.19658028649027,Safe
Amoxicillin,798.0,21.767760006055354,0.0,96.70195650910775,26.22905411870609,0.49045877817919453,,Not Safe
Amoxicillin,,20.009070827693666,1.0,89.86747008814648,8.457626029702702,0.460478516786427,103.53245513195601,Not Safe
Paracetamol,401.0,15.076388818966318,0.0,92.3209588016406,7.4120308478014385,0.07571761783189489,95.71458457720784,Safe
Cetirizine,394.0,18.971272946142005,0.0,98.11203914335167,20.302630222465112,0.19288817361722324,101.38043270685318,Safe
Cetirizine,464.0,18.529227886855153,1.0,95.19268850251986,16.93399148291756,0.08499878255417313,99.2011711079292,Safe
Cetirizine,128.0,19.73673725817732,0.0,88.87860636483623,1.9295489099773304,0.11482453952382542,97.3432785637958,Safe
Ibuprofen,,27.76353308452352,0.0,85.15891845481468,3.1469315352009284,0.08334549858854533,98.19327691093599,Safe
Aspirin,735.0,20.28034843149524,0.0,93.06132033592138,1.4007314414468803,0.13139086118981883,100.67851379596306,Safe
Omeprazole,485.0,27.33605925131925,,85.04247128485135,16.342579946066593,0.12075238149819034,98.0509409527545,Safe
Lisinopril,647.0,24.31698941266647,1.0,93.79733112772129,21.021737978775143,0.025237059767623454,103.28564517865554,Safe
Cetirizine,429.0,19.29813805494615,1.0,82.2418225843914,28.922773936462715,0.132089625773259,104.37898989052124,Not Safe
Atorvastatin,,15.864601501197573,0.0,,1.5356424821238996,0.3576130719217563,90.65806591179748,Not Safe
Paracetamol,,15.06265897557991,0.0,94.75885878138635,25.07652564399806,0.03996329142327742,100.71421028854486,Safe
Omeprazole,745.0,22.45972505563559,0.0,99.78174974172404,5.865482661874477,0.01682208748471696,102.00448885852052,Safe
Omeprazole,621.0,24.57668291089859,1.0,90.07480466295584,,0.10457819005832275,90.46885622888112,Not Safe
Atorvastatin,646.0,23.82704214193369,1.0,,7.107263433575924,0.024760547721473992,96.29725149890237,Safe
Amoxicillin,366.0,24.36228170498803,0.0,93.19139377375768,27.832734355359953,0.22866404155764983,95.48696923888528,Safe
Omeprazole,272.0,28.863487654925542,0.0,90.3748232212768,5.51245808554493,0.2582903306546838,102.85008027282785,Safe
Aspirin,564.0,21.683443589398554,0.0,85.27815950094354,13.112724040975854,0.2976626748133082,100.82945647059634,Safe
Omeprazole,746.0,29.23192925261964,0.0,97.20870848154806,13.287026804400973,0.28058688575965507,97.80686402681445,Safe
Omeprazole,55.0,,0.0,94.2418762282705,10.299333381434566,0.04391377063041063,98.88828988830093,Safe
,837.0,16.891910049728505,0.0,91.14413240363356,17.447282383955514,0.020841905861633564,100.28742904003596,Safe
Aspirin,448.0,28.764820437484325,1.0,,19.420656844664535,0.30211091653173744,95.1545520501241,Not Safe
Amoxicillin,776.0,28.13211012105682,0.0,83.0364897611449,,0.30130567273600545,91.10728747416002,Not Safe
Metformin,51.0,21.64242738298644,1.0,90.39490964026396,8.408265574210745,0.18801390670951146,99.36286181923558,Safe
Cetirizine,201.0,26.443100978603304,1.0,89.87560310264621,18.900446439407247,0.3431564517810079,101.4287498296679,Not Safe
Atorvastatin,196.0,24.40848028205319,0.0,87.06396983422408,19.39100193403893,0.1544688084424058,95.62815133857124,Safe
Paracetamol,536.0,28.140951414409646,1.0,95.22158673589644,2.0982423074180803,0.4908329847608031,92.33029380799243,Not Safe
Ciprofloxacin,379.0,,0.0,88.68284702260983,2.3945386512714713,0.2045769702589309,93.6986922805476,Not Safe
Aspirin,315.0,25.316331464353418,0.0,92.2368759150522,3.8275785508629268,0.4674982846008325,105.49554934049885,Not Safe
Paracetamol,548.0,21.899391107577394,1.0,85.51007174598473,11.94736203676965,0.10121774540338459,106.83579170838692,Not Safe
Paracetamol,566.0,19.805010118978778,0.0,,4.843075735655782,0.0806690305190178,96.69903400905918,Safe
Atorvastatin,116.0,29.418198285707522,0.0,96.49537844956139,10.069685187263222,0.2569597385318411,96.00525210980169,Safe
Metformin,840.0,25.40418038768887,1.0,91.89351762964137,7.73729426831032,0.2737290773571253,102.29553215936184,Safe
Omeprazole,230.0,23.20117179874154,0.0,97.97575859183084,12.991361297913356,0.29394542051985373,102.95515944240623,Safe
Paracetamol,709.0,20.753797289399383,0.0,96.33193610093254,29.639523826825673,0.06935464540348535,95.74686610396986,Safe
Lisinopril,940.0,18.940793077658817,0.0,88.77987333362586,18.59767882956183,,106.20567118421775,Not Safe
Amoxicillin,100.0,16.292395032749543,1.0,93.14574809731933,21.55497682766228,0.39901065201972513,92.12269320464773,Not Safe
Cetirizine,429.0,19.29813805494615,1.0,82.2418225843914,28.922773936462715,0.132089625773259,104.37898989052124,Not Safe
Ibuprofen,505.0,18.096145546184456,0.0,85.70319491401689,24.731848786063324,0.35876992455305723,92.94228801130163,Not Safe
Metformin,202.0,22.18192038654245,0.0,95.86602472408173,9.045625878138107,0.4069079460270552,95.41475676287514,Not Safe
Ciprofloxacin,507.0,22.296507254238055,1.0,87.64304773469848,5.174262711815916,0.04671077227913857,95.70648912320662,Safe
Aspirin,654.0,22.36419565387286,0.0,86.48676491340096,5.849895644742734,0.39232409583502353,100.056302745224,Not Safe
Lisinopril,560.0,27.447961305351214,0.0,83.49847096516524,22.45956368188691,0.487105052049912,95.71470299709236,Not Safe
Lisinopril,126.0,,1.0,99.97081254565512,11.025096298818559,0.311252844485256,104.75555271471804,Not Safe
,924.0,21.52063446257965,1.0,94.10287534415274,28.042865693906336,0.09632346276334601,102.11712156237888,Safe
Paracetamol,572.0,25.118854747538414,1.0,91.3879655202746,16.110781080707632,0.2179127470003464,98.82744980342898,Safe
Cetirizine,429.0,19.29813805494615,1.0,82.2418225843914,28.922773936462715,0.132089625773259,104.37898989052124,Not Safe
Ibuprofen,839.0,29.31815892685258,1.0,90.49595200418159,,0.2467112928927597,96.43731514926156,Safe
Aspirin,506.0,15.581334348216094,0.0,,16.91278642034937,0.23594818800394357,103.0538724326295,Safe
Atorvastatin,986.0,20.034313158926263,0.0,83.68148180353512,,0.30630380621754455,95.72196091385507,Not Safe
Omeprazole,342.0,18.448729081036795,0.0,89.21929266906794,11.558392929132882,0.01849632927234031,101.44457881672,Safe
Amoxicillin,930.0,,0.0,87.71831541860402,4.588188855255917,0.4001726049733353,102.82222330808524,Not Safe
Aspirin,976.0,27.75458443277914,1.0,98.47399080327945,11.440299546880475,0.49599600042635733,97.7457655645572,Not Safe
Aspirin,302.0,18.139921068343785,0.0,82.14411213090489,27.23144752720934,0.46583227613950773,90.91790970510665,Not Safe
Paracetamol,912.0,18.712361672023356,0.0,,,0.3091956139783795,108.01335215280537,Not Safe
Paracetamol,133.0,15.54682048365024,1.0,86.1061478678241,19.993766745660878,0.37602806674484524,103.90872253242931,Not Safe
Metformin,928.0,19.120792198021203,1.0,87.34908548710992,23.036596572956974,0.04932583266867571,98.35341550830132,Safe
Aspirin,638.0,,1.0,93.69629263004343,2.3886238000680695,0.06565030338332734,91.88557219553206,Not Safe
Amoxicillin,214.0,25.90694162389644,1.0,88.29869429112237,5.799575872302453,0.3959078216976515,98.96502133791701,Not Safe
Amoxicillin,176.0,16.568702220809023,1.0,88.37964326916259,23.875474931379195,0.24390391505090284,99.57923476568516,Safe
Cetirizine,296.0,16.209910268499172,,99.08675363262147,10.5644052471218,0.2814589543696401,104.98833525506463,Safe
Atorvastatin,330.0,25.671370566815376,1.0,93.85159588644845,16.83301540694872,0.26100218675391534,92.00925977698543,Not Safe
Ciprofloxacin,657.0,19.97929420604059,0.0,85.3735039194745,19.186982257314217,0.25526731850695533,96.77216737671155,Safe
Cetirizine,659.0,20.38766210907347,0.0,83.09266692403695,7.963455955634842,0.011295751063963055,103.8334014744008,Not Safe
Atorvastatin,791.0,29.665661200443015,1.0,99.30099221252303,28.33753560705532,0.07831599938346072,99.23386094520586,Safe
Ciprofloxacin,483.0,19.903909016641386,1.0,89.76835560576924,,0.09509219431568333,95.31311046753468,Safe
Aspirin,884.0,20.583549552611817,0.0,84.24622146137952,20.786582927381133,0.39758629805543777,100.01983106421366,Not Safe
Atorvastatin,,16.855920313686056,0.0,88.01171294991823,29.825035801567164,0.062292650113748786,97.72533618268268,Safe
Paracetamol,457.0,26.061297371224892,0.0,81.53415494903913,,0.2682237863043518,107.4138307038887,Not Safe
Atorvastatin,405.0,17.86338327139256,0.0,86.51835969353081,13.368676726750225,0.44960947347893,91.98389903376146,Not Safe
Lisinopril,748.0,29.642225313103303,1.0,,20.217804980917983,0.07464871464411871,95.52199003616153,Safe
Metformin,928.0,19.120792198021203,1.0,87.34908548710992,23.036596572956974,0.04932583266867571,98.35341550830132,Safe
Aspirin,480.0,23.195201496166042,0.0,90.54136917533982,16.868826970609422,0.2846882832612578,100.51104925381728,Safe
Atorvastatin,443.0,20.23321555747774,1.0,92.75523675273556,19.672658164871976,0.40679501012025754,94.89924664804492,Not Safe
Lisinopril,256.0,27.25313358763012,1.0,85.9865726014252,11.826442793381128,0.44936269779426885,96.42815314471777,Not Safe
Cetirizine,761.0,18.313168687351368,0.0,81.2356117177632,15.697539054713802,0.35797623063492684,94.85288305215117,Not Safe
Omeprazole,789.0,18.17776636750869,0.0,85.80731520093681,6.080026797486084,,103.22075120107233,Safe
Ibuprofen,911.0,19.690188783533202,0.0,93.48812946087742,7.470383277087114,0.3541193574098525,97.06051063731528,Not Safe
Aspirin,786.0,21.523112329186834,0.0,83.51750424233319,15.757851965687935,0.09170752544216079,92.35868754465902,Not Safe
Metformin,309.0,21.085095006794006,0.0,82.77992756488035,1.2198754258888382,0.01891463364950495,93.32963749759556,Not Safe
,840.0,25.40418038768887,1.0,91.89351762964137,7.73729426831032,0.2737290773571253,102.29553215936184,Safe
Lisinopril,343.0,27.74459559282461,1.0,94.25888515552576,22.674524111904024,0.11395294269898329,104.69007304629383,Safe
Lisinopril,321.0,23.440502565737493,1.0,90.31275282815726,12.088016077005342,0.4154079223717317,107.169481792445,Not Safe
Amoxicillin,757.0,18.86514478849631,1.0,99.84135351771238,24.356358935418978,0.16862052142906067,101.44967370814977,Safe
Amoxicillin,446.0,20.90299575350972,0.0,91.42675830980417,18.750206906518535,0.13303038686609403,96.66067784738236,Safe
Ibuprofen,,28.111893076272523,0.0,93.68704657144251,8.175922497418448,0.3053550002294041,92.77201368004694,Not Safe
Metformin,638.0,19.29579764186483,1.0,94.90078736063094,2.0045382464680093,0.3674670141790114,100.75169490662746,Not Safe
Ibuprofen,67.0,17.10079014350652,1.0,91.01112334593927,29.573981699526723,0.21354189958209005,101.18253886508721,Safe
Metformin,79.0,20.7984475412852,1.0,,13.532653513515898,0.02572728353033927,103.52764968233605,Safe
Ibuprofen,649.0,15.826716699536183,1.0,99.21453854765205,16.74676482243793,0.28717035907976973,103.23005817006006,Safe
Paracetamol,511.0,27.413945662089755,0.0,83.53492071940587,13.14000406275284,0.07384265604982666,99.43203050980425,Not Safe
Ciprofloxacin,756.0,20.608767818679834,0.0,81.73964186732289,12.239106136896552,0.3383725279486895,98.50176425903531,Not Safe
Atorvastatin,746.0,27.6536258524717,0.0,89.92064475185157,17.325792292844017,0.10616891191830619,106.30225366311922,Not Safe
Ciprofloxacin,170.0,20.882223558519975,0.0,82.52479994695692,9.031515407687976,0.4230314050626175,90.22419301766502,Not Safe
,620.0,27.77517368038432,1.0,92.90025324606599,13.118522971224136,0.08675439780764839,95.974384719802,Safe
Amoxicillin,203.0,15.54416549212138,1.0,91.29840004854492,10.214775980489238,0.26141386437192515,98.91540592393301,Safe
Paracetamol,519.0,,0.0,82.06145641717674,21.056741622447177,0.1079391392379594,,Not Safe
Ciprofloxacin,439.0,20.599687807533385,0.0,90.87578048034489,19.012882100024655,0.4125496728403382,100.60365604847843,Not Safe
Atorvastatin,166.0,22.528144627735173,0.0,,19.412730471493603,0.09977644748592264,106.22730807218845,Not Safe
Paracetamol,927.0,22.377593545158902,1.0,92.02635758372773,26.896867055262877,0.1986196070833692,100.13204137814559,Safe
Aspirin,106.0,25.213526567887314,1.0,87.12492491403216,9.26962723959643,0.2199374722621552,102.94759046130575,Safe
Cetirizine,364.0,16.6799750934953,0.0,93.43595742695301,17.19256656590054,0.15010474132616144,103.15416481561047,Safe
Cetirizine,435.0,28.95356464248828,0.0,98.37174630233295,22.02105234750266,0.1120808030107926,95.69257371145694,Safe
Cetirizine,712.0,24.52749427917636,0.0,88.26537693495413,9.181832253928963,0.27499893678672843,106.71884271505684,Not Safe
Aspirin,976.0,27.75458443277914,1.0,98.47399080327945,11.440299546880475,0.49599600042635733,97.7457655645572,Not Safe
Atorvastatin,135.0,16.02560908215168,,83.82424422836651,21.054822803776617,0.263707110782003,99.20049912238463,Not Safe
Lisinopril,321.0,23.440502565737493,1.0,90.31275282815726,12.088016077005342,0.4154079223717317,107.169481792445,Not Safe
Paracetamol,922.0,28.857271569295758,0.0,83.9264098282214,6.100085547185999,,94.20308026246519,Not Safe
Paracetamol,982.0,15.487981171355264,1.0,99.7143198316398,20.69905552011877,0.0809091171897564,,Safe
Omeprazole,625.0,21.471432646010225,0.0,97.4169813625142,4.3626141922368635,0.08941787177193135,101.28384524906282,Safe
Aspirin,31.0,20.470393000412802,0.0,88.55157007927488,22.020422272693626,0.41700894271090544,101.59805857514462,Not Safe
Lisinopril,702.0,,1.0,95.40860187245332,2.9553610082806308,0.12554101706303167,102.70508153017157,Safe
Paracetamol,977.0,18.32046908313921,0.0,98.89602052914326,1.5879668594975684,0.13349919986900935,104.63706318043116,Safe
Omeprazole,195.0,15.748331770187047,0.0,83.96962319201846,15.75319533588051,0.2257194695301053,100.28587315967116,Not Safe
Metformin,463.0,22.94320581808031,1.0,88.13370757641415,25.67440697258654,0.1439852827152559,102.32384313695393,Safe
Cetirizine,339.0,23.341864601926943,0.0,92.41950193494776,19.755444865465243,0.4099199088682023,95.99731400557707,Not Safe
Atorvastatin,105.0,15.393365153897058,0.0,82.17192590273457,6.780710916063375,0.040628436227065454,102.34552759124306,Not Safe
Omeprazole,272.0,28.863487654925542,0.0,90.3748232212768,5.51245808554493,0.2582903306546838,102.85008027282785,Safe
Omeprazole,745.0,22.45972505563559,0.0,99.78174974172404,5.865482661874477,0.01682208748471696,102.00448885852052,Safe
Ciprofloxacin,688.0,16.00000757467227,0.0,92.87238491883922,23.12681243931625,0.14621367684155187,101.00212531499805,Safe
Ciprofloxacin,889.0,29.062916065665668,1.0,,19.023226725376308,0.14605038193329384,95.88957861138385,Safe
Ciprofloxacin,39.0,,0.0,96.14587745454114,,0.09705853083131086,93.43229317875331,Not Safe
Cetirizine,230.0,16.092052002665564,1.0,83.26337653306376,1.087333627312649,,109.38700154566554,Not Safe
Aspirin,153.0,24.17322997733561,0.0,93.5427972141448,25.90278493248969,0.2355882309019446,94.65686504066537,Not Safe
Ibuprofen,874.0,16.96937572502022,1.0,82.15506064177684,25.754914768226406,0.4555903900164294,103.99345191587959,Not Safe
Ciprofloxacin,,17.685579435288904,1.0,84.36518190456403,5.5893509962231205,0.33782619787781343,92.75063040562512,Not Safe
Aspirin,81.0,26.51930686639409,0.0,88.18999591133934,5.036411313718764,0.11604915632795877,,Safe
Lisinopril,283.0,24.697772102961224,,98.32571168521284,2.0713415913799507,0.12043712761502498,102.41289938348677,Safe
Lisinopril,681.0,24.956902472120106,1.0,92.53803705782286,21.094782637439046,0.27965526387336254,101.21910464050488,Safe
Lisinopril,671.0,27.831665456969084,0.0,86.71043046055182,,0.02682790931306378,102.19407031457467,Safe
Metformin,947.0,27.381487246027834,1.0,99.54228169013169,18.884484625786193,0.022495358988247095,104.32779166122506,Safe
Cetirizine,435.0,28.95356464248828,0.0,98.37174630233295,22.02105234750266,0.1120808030107926,95.69257371145694,Safe
Ciprofloxacin,981.0,19.49071705053973,0.0,91.21261477065119,14.132014324148434,0.13682049600759016,,Safe
Cetirizine,399.0,16.786721582850436,1.0,86.77509408437976,17.474683924730883,0.23993810369826324,101.87668204371828,Safe
Lisinopril,584.0,29.736950078059156,0.0,89.96745913681514,4.898473145898448,0.34213386733833356,96.83258441237535,Not Safe
Omeprazole,632.0,26.53012192982173,1.0,89.1931346099462,1.3398954719317584,0.08722300505585498,94.99289147357953,Not Safe
Aspirin,641.0,18.563214649863315,0.0,82.69768296314844,14.875025744365402,0.4239766359586702,91.72102640616059,Not Safe
Ibuprofen,839.0,29.31815892685258,1.0,90.49595200418159,20.84513161309748,0.2467112928927597,96.43731514926156,Safe
Ibuprofen,812.0,20.64940286155537,1.0,99.59291278807541,9.136373309562664,0.09559486503074978,103.98600663536185,Safe
Aspirin,,22.620870491040087,0.0,84.85144294415592,28.923008701889113,0.2595620906040351,100.55343251793282,Not Safe
Aspirin,464.0,27.979249466073036,1.0,87.26454700668992,13.932273775692337,0.2085831872568656,97.31971059676565,Safe
Omeprazole,272.0,28.863487654925542,,90.3748232212768,,0.2582903306546838,102.85008027282785,Safe
Cetirizine,582.0,24.250721579932158,0.0,93.18322266453714,1.0327425690108356,0.21237884567186396,98.3482859309568,Safe
Ciprofloxacin,79.0,27.73569196695076,0.0,87.12099106012532,5.537634316639745,0.11401603852364399,101.3929139594708,Safe
Amoxicillin,82.0,17.989900753802843,0.0,80.69572805041211,15.514538098066518,0.10709392780233357,106.07522515731344,Not Safe
Lisinopril,647.0,24.31698941266647,1.0,93.79733112772129,21.021737978775143,0.025237059767623454,103.28564517865554,Safe
Aspirin,432.0,23.727098218203167,1.0,90.53751624675226,17.941835733036985,0.03661198504432972,109.1424724696457,Not Safe
Metformin,924.0,,1.0,94.10287534415274,28.042865693906336,0.09632346276334601,102.11712156237888,Safe
Paracetamol,543.0,21.565794327009797,1.0,93.0652495557492,18.436846914035577,0.3868222475872241,,Not Safe
Aspirin,871.0,18.04706735505233,1.0,92.94922497964373,23.33646092982987,0.17855491387310876,102.95788134881019,Safe
Ibuprofen,662.0,18.54421472920253,1.0,97.54796420021802,14.859047811037465,,102.13359736663212,Safe
Metformin,309.0,21.085095006794006,0.0,,1.2198754258888382,0.01891463364950495,,Not Safe
Ciprofloxacin,740.0,15.410462609454452,1.0,,20.087381581317338,0.41926779480315624,97.9429679182725,Not Safe
Ibuprofen,444.0,23.28102314081233,1.0,85.56179263406976,27.549960806319863,0.10954930898668093,104.424345539308,Safe
Omeprazole,632.0,26.53012192982173,1.0,89.1931346099462,1.3398954719317584,0.08722300505585498,94.99289147357953,Not Safe
,41.0,17.99596589799912,1.0,96.75365348584208,,0.4941297990708228,97.55083469254478,Not Safe
Ibuprofen,229.0,17.889388456103013,1.0,86.05828604356317,3.0545911700196875,0.12497051808814218,103.46572171303643,Safe
Atorvastatin,986.0,20.034313158926263,0.0,83.68148180353512,23.84145969412435,,95.72196091385507,Not Safe
Paracetamol,973.0,23.98706235105685,0.0,96.6360932925125,17.788770524770612,,96.5372346827209,Safe
Omeprazole,767.0,15.955139968694404,1.0,95.67046359240135,16.998483911996644,0.16953316163464846,103.59842819478287,Safe
Ibuprofen,889.0,27.388398153888424,0.0,89.76288299102124,21.145159163137244,0.4638718437562429,97.12433614922722,Not Safe
Amoxicillin,656.0,27.477042420625075,1.0,89.87702416990567,8.521349574414371,0.1025894486823353,98.70542289887841,Safe
Aspirin,361.0,29.79642286671688,1.0,95.11088237143193,23.79053848561224,0.13209952131596311,94.07855718632875,Not Safe
Lisinopril,874.0,27.651678622249136,0.0,83.15865213789098,8.696792823299575,0.14471122517086754,103.27494246225965,Not Safe
Atorvastatin,957.0,20.876888432216834,0.0,,3.999792637465156,0.1563781305316688,93.76151337898801,Not Safe
Cetirizine,705.0,16.02462151103032,0.0,90.35059944201011,3.1199739223122447,0.10149531079372426,106.33427529292611,Not Safe
Omeprazole,583.0,22.132727221214857,1.0,89.01438816225564,26.680016575211933,0.18293680305074905,95.70975768568809,Safe
Lisinopril,765.0,16.15617935491243,0.0,90.09319051648772,23.632423831939654,0.42951466927620235,102.46380504605501,Not Safe
Amoxicillin,724.0,26.367953648373756,,97.246956124154,26.37134516277315,0.2983995924906294,95.25410962013729,Safe
Cetirizine,910.0,20.790957168787862,1.0,89.84838810406478,13.775755756894855,0.1831625315984083,103.63189964991385,Safe
Ibuprofen,200.0,15.593251903496236,1.0,88.01751691910835,17.587528388108947,0.25824533935943494,102.17313773484345,Safe
Ibuprofen,685.0,21.906010880272234,,80.97034551280375,1.9513008593311751,0.4749740649044213,96.45704556472053,Not Safe
Paracetamol,58.0,25.05633259264635,0.0,87.61204434953851,19.699317736942156,0.430973948154979,90.64537655573301,Not Safe
Ibuprofen,55.0,23.18315800332324,0.0,94.06249554280313,17.977070168994647,0.29165081463204084,106.6153482723391,Not Safe
,449.0,16.962341016436703,0.0,86.29551192942951,8.483531510188431,0.15427239076858087,96.29302613488942,Safe
Aspirin,114.0,29.522249996170707,0.0,97.63413512246588,17.35627376167855,0.4155475262462514,98.16582674377506,Not Safe
Atorvastatin,294.0,24.91494344155378,0.0,88.51045140822363,9.729958109263443,0.14712903837708716,103.36412606625417,Safe
Omeprazole,621.0,24.57668291089859,1.0,90.07480466295584,20.11920521899513,0.10457819005832275,90.46885622888112,Not Safe
Omeprazole,701.0,17.359828290458438,1.0,98.54665189745756,28.367889559468445,0.059043483355743796,100.0271131580607,Safe
Ibuprofen,542.0,27.201188188676987,0.0,97.99266095458051,3.7559346745680973,0.2862046308903697,109.18937728297534,Not Safe
Lisinopril,683.0,23.862921958061673,0.0,98.14111733029166,4.89067762095784,0.16363922691143848,102.41288823136861,Safe
